duck.bmp,pig.bmp,s,ax,1
duck.bmp,pig.bmp,s,ax,2
duck.bmp,pig.bmp,s,ax,3
duck.bmp,pig.bmp,s,ax,4
duck.bmp,pig.bmp,s,ax,5
duck.bmp,pig.bmp,s,ax,6
cat.bmp,pig.bmp,l,bx,3
duck.bmp,frog.bmp,l,ay,1
img,img,l,by,1
img,img,l,by,2
duck.bmp,cow.bmp,l,ay,1
dog.bmp,pig.bmp,l,bx,3
