bee.bmp,frog.bmp
bee.bmp,cow.bmp
bee.bmp,mouse.bmp
dog.bmp,frog.bmp
dog.bmp,cow.bmp
dog.bmp,mouse.bmp
cat.bmp,frog.bmp
cat.bmp,cow.bmp
cat.bmp,mouse.bmp
